This list contains all games supported by FB Alpha.

8595 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| gg_sporttrvp11|  	| Sports Trivia (Prototype, 19950309)			| gg_sporttrv	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sporttrvp10|  	| Sports Trivia (Prototype, 19950313)			| gg_sporttrv	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sporttrvp09|  	| Sports Trivia (Prototype, 19950316-1MEG)		| gg_sporttrv	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sporttrvp08|  	| Sports Trivia (Prototype, 19950316-2MEG)		| gg_sporttrv	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sporttrvp07|  	| Sports Trivia (Prototype, 19950317-2MEG)		| gg_sporttrv	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sporttrvp06|  	| Sports Trivia (Prototype, 19950320-2MEG)		| gg_sporttrv	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sporttrvp05|  	| Sports Trivia (Prototype, 19950320-QTEST)		| gg_sporttrv	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep24|  	| Sports Trivia (Prototype, 19950321-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep23|  	| Sports Trivia (Prototype, 19950323-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep22|  	| Sports Trivia (Prototype, 19950323-ALGOTEST)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep21|  	| Sports Trivia (Prototype, 19950323-QTEST)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep20|  	| Sports Trivia (Prototype, 19950327-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep19|  	| Sports Trivia (Prototype, 19950327-ALGOTEST)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep18|  	| Sports Trivia (Prototype, 19950329-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep17|  	| Sports Trivia (Prototype, 19950329-ALGOTEST)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep16|  	| Sports Trivia (Prototype, 19950329-QTEST)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep15|  	| Sports Trivia (Prototype, 19950330-2MEG-D)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep14|  	| Sports Trivia (Prototype, 19950330-QTEST)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep13|  	| Sports Trivia (Prototype, 19950403-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep12|  	| Sports Trivia (Prototype, 19950403-QTEST)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep11|  	| Sports Trivia (Prototype, 19950404-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep10|  	| Sports Trivia (Prototype, 19950405-2MEG-B)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep09|  	| Sports Trivia (Prototype, 19950405-2MEG-C)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep08|  	| Sports Trivia (Prototype, 19950405-QTEST)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep07|  	| Sports Trivia (Prototype, 19950406-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep06|  	| Sports Trivia (Prototype, 19950407-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep05|  	| Sports Trivia (Prototype, 19950407-QTEST)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep04|  	| Sports Trivia (Prototype, 19950411-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep03|  	| Sports Trivia (Prototype, 19950412-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sporttrvp04|  	| Sports Trivia (Prototype, 19950425-1MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sporttrvp03|  	| Sports Trivia (Prototype, 19950425-QTEST)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sporttrvp02|  	| Sports Trivia (Prototype, 19950427-1MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep02|  	| Sports Trivia (Prototype, 19950428-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvcep01|  	| Sports Trivia (Prototype, 19950502-2MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sporttrvp01|  	| Sports Trivia (Prototype, 19950504-1MEG)		| gg_sprtrvce	| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sporttrv	|  	| Sports Trivia (USA)					| 		| 1995	| Sega?		| Sega Game Gear| 					|
| gg_sprtrvce	|  	| Sports Trivia - Championship Edition (Euro, USA)	| 		| 1995	| Sega?		| Sega Game Gear| 					|
| md_spotgo	|  	| Spot Goes to Hollywood (Euro)				| 		| 1996	| Virgin Interac| Sega Megadrive| 					|
| md_spotgou	|  	| Spot Goes to Hollywood (USA)				| md_spotgo	| 1995	| Acclaim Entert| Sega Megadrive| 					|
| springer	|  	| Springer						| 		| 1982	| Orca		| Miscellaneous	| 					|
| cv_spyhunt	|  	| Spy Hunter						| 		| 1984	| Coleco	| ColecoVision	| 					|
| cv_spyhuntp1	|  	| Spy Hunter (Prototype, v13)				| cv_spyhunt	| 1984	| Coleco	| ColecoVision	| 					|
| cv_spyhuntp	|  	| Spy Hunter (Prototype, v22)				| cv_spyhunt	| 1984	| Coleco	| ColecoVision	| 					|
| md_spykids4	|  	| Spy Kids 4 - All The Time In The World (Rus)		| md_dinotale	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| sms_spyvsspyj	|  	| Spy vs Spy (Jpn, MyCard)				| sms_spyvsspy	| 1986	| Sega		| Sega Master Sy| 					|
| sms_spyvsspyk	|  	| Spy vs Spy (Kor)					| sms_spyvsspy	| 1986	| Sega		| Sega Master Sy| 					|
| sms_spyvsspytw|  	| Spy vs Spy (Tw)					| sms_spyvsspy	| 1986?	| Aaronix	| Sega Master Sy| 					|
| sms_spyvsspy	|  	| Spy vs. Spy (Euro, USA, Bra)				| 		| 1986	| Sega		| Sega Master Sy| 					|
| sms_spyvsspyc	|  	| Spy vs. Spy (Euro, USA, Bra, Sega Card)		| sms_spyvsspy	| 1986	| Sega		| Sega Master Sy| 					|
| sms_spyvsspyj1|  	| Spy vs. Spy (Jpn, Pirate?)				| sms_spyvsspy	| 1986	| pirate	| Sega Master Sy| 					|
| sms_spyvsspys	|  	| Spy vs. Spy (USA, Display Unit Sample)		| sms_spyvsspy	| 1986	| Sega		| Sega Master Sy| 					|
| squash	|  	| Squash (Ver. 1.0)					| 		| 1992	| Gaelco	| Miscellaneous	| 					|
| md_squirrel	|  	| Squirrel King (Chi)					| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| cv_squishem	|  	| Squish 'em Sam!					| 		| 1984	| Interphase	| ColecoVision	| 					|
| stagger1	|  	| Stagger I (Japan)					| 		| 1998	| Afega		| NMK16		| 					|
| stakwin	|  	| Stakes Winner / Stakes Winner - GI kinzen seiha e no m| 		| 1995	| Saurus	| Neo Geo MVS	| 					|
| stakwin2	|  	| Stakes Winner 2					| 		| 1996	| Saurus	| Neo Geo MVS	| 					|
| md_starctrl	|  	| Star Control (USA)					| 		| 1991	| Ballistic	| Sega Megadrive| 					|
| md_starcrus	|  	| Star Cruiser (Jpn)					| 		| 1990	| NCS		| Sega Megadrive| 					|
| starfght	|  	| Star Fighter						| galaxian	| 1979	| Juetel	| Galaxian	| 					|
| starfgmc	|  	| Star Fighter (Moon Cresta bootleg)			| mooncrst	| 198?	| bootleg (Samyr| Galaxian	| 					|
| starfigh	|  	| Star Fighter (v1)					| 		| 1990	| SunA		| Miscellaneous	| 					|
| sg1k_starfrce	|  	| Star Force (Jpn)					| 		| 1985	| Sega		| Sega SG-1000	| 					|
| sg1k_starfrcet|  	| Star Force (Tw)					| sg1k_starfrce	| 1985?	| Aaronix	| Sega SG-1000	| 					|
| sg1k_starfrceta|  	| Star Force (Tw, Alt)					| sg1k_starfrce	| 1985?	| Aaronix	| Sega SG-1000	| 					|
| sg1k_starjack1|  	| Star Jacker (Euro, Jpn, v1.1)				| sg1k_starjack	| 1983	| Sega		| Sega SG-1000	| 					|
| sg1k_starjack	|  	| Star Jacker (Euro, Jpn, v1.2)				| 		| 1983	| Sega		| Sega SG-1000	| 					|
| sg1k_starjack2|  	| Star Jacker (Jpn, v1.0)				| sg1k_starjack	| 1983	| Sega		| Sega SG-1000	| 					|
| starjack	|  	| Star Jacker (Sega)					| 		| 1983	| Sega		| System 1	| 					|
| starjacks	|  	| Star Jacker (Stern)					| starjack	| 1983	| Sega		| System 1	| 					|
| sg1k_starjackt|  	| Star Jacker (Tw)					| sg1k_starjack	| 1983?	| Aaronix	| Sega SG-1000	| 					|
| md_stds9	|  	| Star Trek - Deep Space Nine - Crossroads of Time (Euro| 		| 1995	| Virgin Interac| Sega Megadrive| 					|
| md_stds9u	|  	| Star Trek - Deep Space Nine - Crossroads of Time (USA)| md_stds9	| 1995	| Playmates Inte| Sega Megadrive| 					|
| gg_stng	|  	| Star Trek - The Next Generation (USA)			| 		| 1994	| Absolute Enter| Sega Game Gear| 					|
| md_sttngp04	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttngp03	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttngp02	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttngp01	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttngp06	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttngp05	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttnga	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttng	|  	| Star Trek - The Next Generation - Echoes from the Past| 		| 1994	| Sega		| Sega Megadrive| 					|
| gg_stgbeyn	|  	| Star Trek Generations - Beyond the Nexus (Euro, USA)	| 		| 1994	| Absolute Enter| Sega Game Gear| 					|
| cv_startrek	|  	| Star Trek: Strategic Operations Simulator 		| 		| 1984	| Coleco	| ColecoVision	| 					|
| gg_starwars	|  	| Star Wars (Euro)					| 		| 1993	| U.S. Gold	| Sega Game Gear| 					|
| sms_starwars	|  	| Star Wars (Euro, Bra)					| 		| 1993	| U.S. Gold	| Sega Master Sy| 					|
| md_starwars	|  	| Star Wars (Rus)					| md_elimdown	| 199?	| Glorysun	| Sega Megadrive| 					|
| gg_starwarsu	|  	| Star Wars (USA)					| gg_starwars	| 1993	| U.S. Gold	| Sega Game Gear| 					|
| md_starjedi	|  	| Star Wars Jedi (Rus)					| md_wolfchld	| 199?	| <unknown>	| Sega Megadrive| 					|
| cv_starwars	|  	| Star Wars: The Arcade Game				| 		| 1984	| Parker Brother| ColecoVision	| 					|
| md_starfl1	|  	| Starflight (Euro, USA)				| md_starfl	| 1991	| Electronic Art| Sega Megadrive| 					|
| md_starfl	|  	| Starflight (Euro, USA, v1.1)				| 		| 1991	| Electronic Art| Sega Megadrive| 					|
| md_stargatep	|  	| Stargate (Euro, Prototype)				| md_stargate	| 1994	| Acclaim Entert| Sega Megadrive| 					|
| md_stargate	|  	| Stargate (Euro, USA)					| 		| 1994	| Acclaim Entert| Sega Megadrive| 					|
| gg_stargate	|  	| Stargate (World)					| 		| 1994	| Acclaim Entert| Sega Game Gear| 					|
| cv_steam	|  	| Steamroller (Prototype)				| 		| 1984	| Activision	| ColecoVision	| 					|
| md_steelemp	|  	| Steel Empire (USA)					| md_empsteel	| 1992	| Flying Edge	| Sega Megadrive| 					|
| stlforce	|  	| Steel Force						| 		| 1994	| Electronic Dev| Miscellaneous	| 					|
| md_steeltal	|  	| Steel Talons (Euro, USA)				| 		| 1992	| Tengen	| Sega Megadrive| 					|
| md_steeltalj	|  	| Steel Talons (Jpn, Kor)				| md_steeltal	| 1993	| Tengen	| Sega Megadrive| 					|
| md_steeltalp	|  	| Steel Talons (USA, Prototype)				| md_steeltal	| 1992	| Tengen	| Sega Megadrive| 					|
| stera		|  	| Steraranger (Moon Cresta bootleg)			| mooncrst	| 1980	| bootleg	| Galaxian	| 					|
| md_renstim	|  	| Stimpy's Invention Starring Starring Ren Hoek & Stimpy| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_renstimu	|  	| Stimpy's Invention Starring Starring Ren Hoek & Stimpy| md_renstim	| 1993	| Sega		| Sega Megadrive| 					|
| md_renstimup	|  	| Stimpy's Invention Starring Starring Ren Hoek & Stimpy| md_renstim	| 1993	| Sega		| Sega Megadrive| 					|
| stinger	|  	| Stinger						| 		| 1983	| Seibu Denshi	| Miscellaneous	| 					|
| stinger2	|  	| Stinger (prototype?)					| stinger	| 1983	| Seibu Denshi	| Miscellaneous	| 					|
| md_stonprot	|  	| Stone Protectors (USA, Prototype)			| 		| 1994	| Vic Tokai	| Sega Megadrive| 					|
| stoneage	|  	| Stoneage (bootleg of Caveman Ninja)			| cninja	| 1991	| bootleg	| DECO IC16	| 					|
| md_strmlordj	|  	| Stormlord (Jpn)					| md_strmlord	| 1990	| Micro World	| Sega Megadrive| 					|
| md_strmlord	|  	| Stormlord (USA)					| 		| 1990	| RazorSoft	| Sega Megadrive| 					|
| strfbomb	|  	| Strafe Bomb						| scramble	| 1981	| Omni		| Galaxian	| 					|
| pce_stratego	|  	| Stratego						| 		| 1992	| Victor Interac| PC Engine	| 					|
| stratgyx	|  	| Strategy X						| 		| 1981	| Konami	| Galaxian	| 					|
| stratgys	|  	| Strategy X (Stern)					| stratgyx	| 1981	| Konami (Stern | Galaxian	| 					|
| stratvox	|  	| Stratovox						| speakres	| 1980	| [Sun Electroni| Route 16	| 					|
| stratvoxb	|  	| Stratovox (bootleg)					| speakres	| 1980	| bootleg	| Route 16	| 					|
| streakng	|  	| Streaking (set 1)					| 		| 1981	| Shoei		| Galaxian	| Bad Colours				|
| streaknga	|  	| Streaking (set 2)					| streakng	| 1981	| Shoei		| Galaxian	| Bad Colours				|
| sfj		|  	| Street Fighter (Japan)				| sf		| 1987	| Capcom	| Miscellaneous	| 					|
| sfp		|  	| Street Fighter (Prototype)				| sf		| 1987	| Capcom	| Miscellaneous	| 					|
| sf		|  	| Street Fighter (US set 1)				| 		| 1987	| Capcom	| Miscellaneous	| 					|
| sfua		|  	| Street Fighter (US set 2)				| sf		| 1987	| Capcom	| Miscellaneous	| 					|
| sfan		|  	| Street Fighter (World, pneumatic buttons)		| sf		| 1987	| Capcom	| Miscellaneous	| 					|
| sfach		| X	| Street Fighter Alpha (CPS Changer, 950727 Publicity US| sfzch		| 1995	| Capcom	| CPS Changer	| 					|
| sfar3		|  	| Street Fighter Alpha - warriors' dreams (950605 Euro)	| sfa		| 1995	| Capcom	| CPS2		| 					|
| sfar2		|  	| Street Fighter Alpha - warriors' dreams (950627 Euro)	| sfa		| 1995	| Capcom	| CPS2		| 					|
| sfau		|  	| Street Fighter Alpha - warriors' dreams (950627 USA)	| sfa		| 1995	| Capcom	| CPS2		| 					|
| sfar1		|  	| Street Fighter Alpha - warriors' dreams (950718 Euro)	| sfa		| 1995	| Capcom	| CPS2		| 					|
| sfad		|  	| Street Fighter Alpha - warriors' dreams (950727 Euro P| sfa		| 1995	| bootleg	| CPS2		| 					|
| sfa		|  	| Street Fighter Alpha - warriors' dreams (950727 Euro)	| 		| 1995	| Capcom	| CPS2		| 					|
| sfaud		|  	| Street Fighter Alpha - warriors' dreams (950727 USA Ph| sfa		| 1995	| bootleg	| CPS2		| 					|
| sfa2		|  	| Street Fighter Alpha 2 (960229 Euro)			| 		| 1996	| Capcom	| CPS2		| 					|
| sfa2ur1	|  	| Street Fighter Alpha 2 (960306 USA)			| sfa2		| 1996	| Capcom	| CPS2		| 					|
| sfa2u		|  	| Street Fighter Alpha 2 (960430 USA)			| sfa2		| 1996	| Capcom	| CPS2		| 					|
| sfa3us	|  	| Street Fighter Alpha 3 (980616 USA, SAMPLE Version)	| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfa3b		|  	| Street Fighter Alpha 3 (980629 Brazil)		| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfa3hr1	|  	| Street Fighter Alpha 3 (980629 Hispanic)		| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfa3ur1	|  	| Street Fighter Alpha 3 (980629 USA)			| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfa3		|  	| Street Fighter Alpha 3 (980904 Euro)			| 		| 1998	| Capcom	| CPS2		| 					|
| sfa3h		|  	| Street Fighter Alpha 3 (980904 Hispanic)		| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfa3ud	|  	| Street Fighter Alpha 3 (980904 USA Phoenix Edition)	| sfa3		| 1998	| bootleg	| CPS2		| 					|
| sfa3u		|  	| Street Fighter Alpha 3 (980904 USA)			| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sms_sf2	|  	| Street Fighter II (Bra)				| 		| 1997	| Tec Toy	| Sega Master Sy| 					|
| sf2amf	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf2	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf3	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf4	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf5	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf6	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf7	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf8	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ua		|  	| Street Fighter II - The World Warrior (910206 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2eb		|  	| Street Fighter II - The World Warrior (910214 etc)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ja		|  	| Street Fighter II - The World Warrior (910214 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ub		|  	| Street Fighter II - The World Warrior (910214 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ee		|  	| Street Fighter II - The World Warrior (910228 etc)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ue		|  	| Street Fighter II - The World Warrior (910228 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2jc		|  	| Street Fighter II - The World Warrior (910306 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2uc		|  	| Street Fighter II - The World Warrior (910306 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ed		|  	| Street Fighter II - The World Warrior (910318 etc)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ud		|  	| Street Fighter II - The World Warrior (910318 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2jf		|  	| Street Fighter II - The World Warrior (910411 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2uf		|  	| Street Fighter II - The World Warrior (910411 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2		|  	| Street Fighter II - The World Warrior (910522 etc)	| 		| 1991	| Capcom	| CPS1		| 					|
| sf2jh		|  	| Street Fighter II - The World Warrior (910522 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ug		|  	| Street Fighter II - The World Warrior (910522 USA, rev| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ui		|  	| Street Fighter II - The World Warrior (910522 USA, rev| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2uk		|  	| Street Fighter II - The World Warrior (911101 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2j		|  	| Street Fighter II - The World Warrior (911210 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2jl		|  	| Street Fighter II - The World Warrior (920312 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2b		|  	| Street Fighter II - The World Warrior (bootleg, 910214| sf2		| 1992	| bootleg	| CPS1		| row scroll issues			|
| sf2b2		|  	| Street Fighter II - The World Warrior (bootleg, 910214| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2b3		|  	| Street Fighter II - The World Warrior (bootleg, 910214| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2qp1	|  	| Street Fighter II - The World Warrior (Quicken Pt-I bo| sf2		| 1991	| bootleg	| CPS1		| 					|
| sf2stt	|  	| Street Fighter II - The World Warrior (STT, TAB Austri| sf2		| 1992	| bootleg	| CPS1		| 					|
| sf2ebbl2	|  	| Street Fighter II - The World Warrior (TAB Austria boo| sf2		| 1992	| bootleg	| CPS1		| 					|
| sf2ebbl3	|  	| Street Fighter II - The World Warrior (TAB Austria boo| sf2		| 1992	| bootleg	| CPS1		| 					|
| sf2ebbl	|  	| Street Fighter II - The World Warrior (TAB Austria boo| sf2		| 1992	| bootleg	| CPS1		| 					|
| sf2thndr	|  	| Street Fighter II - The World Warrior (Thunder Edition| sf2		| 1991	| bootleg	| CPS1		| 					|
| pce_sf2ce	|  	| Street Fighter II' - Champion Edition			| 		| 1993	| NEC Home Elect| PC Engine	| 					|
| sf2ceeabl	|  	| Street Fighter II' - Champion Edition (920313 etc boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceeab2	|  	| Street Fighter II' - Champion Edition (920313 etc boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuabl	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab2	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab3	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab4	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab5	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab6	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab7	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab8	| D NW	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2cejabl	|  	| Street Fighter II' - Champion Edition (920322 Japan bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2cejab2	|  	| Street Fighter II' - Champion Edition (920322 Japan bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceucbl	|  	| Street Fighter II' - Champion Edition (920803 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2accp2	|  	| Street Fighter II' - Champion Edition (Accelerator Pt.| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2acc	|  	| Street Fighter II' - Champion Edition (Accelerator! bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2acca	|  	| Street Fighter II' - Champion Edition (Accelerator! bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2cebr	| X	| Street Fighter II' - Champion Edition (bootleg, Brazil| sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2ceh	| X	| Street Fighter II' - Champion Edition (bootleg, Hispan| sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2dkot2	|  	| Street Fighter II' - Champion Edition (Double K.O. Tur| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2bhh	|  	| Street Fighter II' - Champion Edition (Hungh-Hsi bootl| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2md		|  	| Street Fighter II' - Champion Edition (Magic Delta, bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2mega	|  	| Street Fighter II' - Champion Edition (Mega Co bootleg| sf2ce		| 1992	| Mega Co	| CPS1		| 					|
| sf2mega2	|  	| Street Fighter II' - Champion Edition (Mega Co bootleg| sf2ce		| 1992	| Mega Co	| CPS1		| 					|
| sf2rb		|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2rb2	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2rb3	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2rb4	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2rb5	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2rb6	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2red	|  	| Street Fighter II' - Champion Edition (Red Wave bootle| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2red2	|  	| Street Fighter II' - Champion Edition (Red Wave bootle| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2sl73a	|  	| Street Fighter II' - Champion Edition (Sheng Long v 7.| sf2ce		| 2013	| Drakon	| CPS1		| 					|
| sf2ceea	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2ceua	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2ceja	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2ce		|  	| Street Fighter II' - Champion Edition (street fighter | 		| 1992	| Capcom	| CPS1		| 					|
| sf2cejb	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2ceub	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
